endpoint,endpoint_label,unit,method,group1,group2,letter1,letter2,letters_share,estimate,ci_lo,ci_hi,p_raw,p_adj,significant
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,++-,-++,d,abc,False,,,,0.0003049204773101,0.0063357794803611,True
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,++-,-+-,d,abc,False,,,,0.0001786144883736,0.0047253645412271,True
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,++-,--+,d,ac,False,,,,0.0001776106606889,0.0047253645412271,True
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,++-,---,d,a,False,,,,0.0001707002945198,0.0047253645412271,True
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,+-+,+--,bd,d,True,,,,0.160391584542345,1.0,False
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,+-+,-++,bd,abc,True,,,,0.0056673692030444,0.0850105380456674,False
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,+-+,-+-,bd,abc,True,,,,0.004002752246609,0.0680467881923541,False
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,+-+,--+,bd,ac,False,,,,0.0007407182079819,0.0133329277436748,True
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,+-+,---,bd,a,False,,,,0.0002660194841709,0.0058524286517615,True
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,+--,-++,d,abc,False,,,,0.0003017037847791,0.0063357794803611,True
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,+--,-+-,d,abc,False,,,,0.0001766110116689,0.0047253645412271,True
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,+--,--+,d,ac,False,,,,0.0001756155310459,0.0047253645412271,True
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,+--,---,d,a,False,,,,0.0001687630193295,0.0047253645412271,True
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,-++,-+-,abc,abc,True,,,,0.7886018451717189,1.0,False
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,-++,--+,abc,ac,True,,,,0.3581287433935188,1.0,False
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,-++,---,abc,a,True,,,,0.0695153582733783,0.6256382244604053,False
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,-+-,--+,abc,ac,True,,,,0.1007206577232605,0.8057652617860844,False
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,-+-,---,abc,a,True,,,,0.0124056870322769,0.1736796184518767,False
prop_engineered_selected,Engineered share of selected features,proportion,Mann-Whitney U + Holm,--+,---,ac,a,True,,,,0.1895236559720871,1.0,False
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+++,++-,e,d,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+++,+-+,e,e,True,,,,1.0,1.0,False
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+++,+--,e,b,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+++,-++,e,c,False,,,,0.0072845570094796,0.0364227850473983,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+++,-+-,e,b,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+++,--+,e,c,False,,,,0.0013149446697132,0.0131494466971321,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+++,---,e,a,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,++-,+-+,d,e,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,++-,+--,d,b,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,++-,-++,d,c,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,++-,-+-,d,b,False,,,,0.0072845570094796,0.0364227850473983,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,++-,--+,d,c,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,++-,---,d,a,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+-+,+--,e,b,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+-+,-++,e,c,False,,,,0.0013149446697132,0.0131494466971321,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+-+,-+-,e,b,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+-+,--+,e,c,False,,,,0.0017062493689195,0.0131494466971321,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+-+,---,e,a,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+--,-++,b,c,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+--,-+-,b,b,True,,,,0.1858767323658757,0.3717534647317515,False
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+--,--+,b,c,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,+--,---,b,a,False,,,,0.0017062493689195,0.0131494466971321,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,-++,-+-,c,b,False,,,,0.0002461281279052,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,-++,--+,c,c,True,,,,0.025748080821108,0.0772442424633241,False
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,-++,---,c,a,False,,,,0.0001826717911095,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,-+-,--+,b,c,False,,,,0.0003298385207779,0.0051148101510674,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,-+-,---,b,a,False,,,,0.0013149446697132,0.0131494466971321,True
total_tokens,Total tokens,tokens,Mann-Whitney U + Holm,--+,---,c,a,False,,,,0.0001826717911095,0.0051148101510674,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+++,++-,cd,b,False,,,,0.0001574797402064,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+++,+-+,cd,d,True,,,,0.0250831925419178,0.1755823477934252,False
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+++,+--,cd,b,False,,,,0.0001611765478272,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+++,-++,cd,c,True,,,,0.2381195567399286,1.0,False
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+++,-+-,cd,b,False,,,,0.0005745418290318,0.0086181274354774,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+++,--+,cd,c,True,,,,0.3228233890194294,1.0,False
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+++,---,cd,a,False,,,,0.0001583979717831,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,++-,+-+,b,d,False,,,,0.0001574797402064,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,++-,+--,b,b,True,,,,0.7754344134642237,1.0,False
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,++-,-++,b,c,False,,,,0.0001485137047299,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,++-,-+-,b,b,True,,,,0.4111213667120816,1.0,False
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,++-,--+,b,c,False,,,,0.0001529478241186,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,++-,---,b,a,False,,,,0.000964324523949,0.0125362188113382,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+-+,+--,d,b,False,,,,0.0001611765478272,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+-+,-++,d,c,False,,,,0.0008190475434259,0.011466665607963,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+-+,-+-,d,b,False,,,,0.0001529478241186,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+-+,--+,d,c,False,,,,0.0027246447498234,0.0217971579985879,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+-+,---,d,a,False,,,,0.0001583979717831,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+--,-++,b,c,False,,,,0.0001520532174963,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+--,-+-,b,b,True,,,,0.6512279005843444,1.0,False
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+--,--+,b,c,False,,,,0.0001565654717543,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,+--,---,b,a,False,,,,0.0012967722571736,0.0155612670860833,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,-++,-+-,c,b,False,,,,0.0014395249147146,0.0158347740618616,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,-++,--+,c,c,True,,,,0.8770452992307489,1.0,False
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,-++,---,c,a,False,,,,0.0001493927663515,0.0041583837324383,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,-+-,--+,b,c,False,,,,0.0014704955150756,0.0158347740618616,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,-+-,---,b,a,False,,,,0.0018225132038584,0.0164026188347263,True
n_turns_total,Agent turns,turns,Mann-Whitney U + Holm,--+,---,c,a,False,,,,0.0001538463426057,0.0041583837324383,True
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+++,++-,b,b,True,,,,0.2122938361923315,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+++,+-+,b,b,True,,,,0.6775849579524755,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+++,+--,b,ab,True,,,,0.0072845570094796,0.1602602542085525,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+++,-++,b,ab,True,,,,0.0072845570094796,0.1602602542085525,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+++,-+-,b,ab,True,,,,0.0172574560831197,0.3278916655792755,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+++,--+,b,a,False,,,,0.0001826717911095,0.0051148101510674,True
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+++,---,b,a,False,,,,0.0002461281279052,0.0066454594534412,True
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,++-,+-+,b,b,True,,,,0.5205228832757727,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,++-,+--,b,ab,True,,,,0.075661572143887,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,++-,-++,b,ab,True,,,,0.075661572143887,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,++-,-+-,b,ab,True,,,,0.1041098896602268,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,++-,--+,b,a,False,,,,0.0003298385207779,0.0085758015402278,True
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,++-,---,b,a,False,,,,0.0017062493689195,0.0392437354851507,True
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+-+,+--,b,ab,True,,,,0.0140192771139599,0.280385542279199,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+-+,-++,b,ab,True,,,,0.0172574560831197,0.3278916655792755,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+-+,-+-,b,ab,True,,,,0.025748080821108,0.4377173739588371,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+-+,--+,b,a,False,,,,0.0005828399431792,0.0145709985794818,True
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+-+,---,b,a,False,,,,0.0013149446697132,0.0315586720731171,True
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+--,-++,ab,ab,True,,,,0.6775849579524755,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+--,-+-,ab,ab,True,,,,0.3447042220069576,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+--,--+,ab,a,True,,,,1.0,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,+--,---,ab,a,True,,,,0.9698499769931556,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,-++,-+-,ab,ab,True,,,,0.9097218891455552,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,-++,--+,ab,a,True,,,,0.24132159301718,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,-++,---,ab,a,True,,,,0.3074894566186813,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,-+-,--+,ab,a,True,,,,0.4726755935115871,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,-+-,---,ab,a,True,,,,0.4726755935115871,1.0,False
inner_cv_score,Inner-CV score (Optuna best),score,Mann-Whitney U + Holm,--+,---,a,a,True,,,,0.9097218891455552,1.0,False
